Event	ID	Name			Wwise Object Path	Notes
	121174090	Play_Amb_Outside			\Default Work Unit\AMBIENCE\Play_Amb_Outside	
	728827549	Play_Rumble_Blend			\Default Work Unit\AMBIENCE\Play_Rumble_Blend	
	1125157986	Play_FS_Jumpandland			\Default Work Unit\PLAYER\Play_FS_Jumpandland	
	1794915827	Play_UI_ToneCall_01			\Default Work Unit\UI\Play_UI_ToneCall_01	
	2367316274	Play_HMC_Music_System_Level1			\Default Work Unit\MUSIC\Play_HMC_Music_System_Level1	
	2874393337	Play_FS_System			\Default Work Unit\PLAYER\Play_FS_System	
	3108390310	Play_EchoCall_Memory_playlist			\Default Work Unit\MEMORIES\Play_EchoCall_Memory_playlist	
	3222526703	Play_UI_ToneCall			\Default Work Unit\PLAYER\Play_UI_ToneCall	
	3307487220	Stop_EchoCall_Memory_playlist			\Default Work Unit\MEMORIES\Stop_EchoCall_Memory_playlist	

Switch Group	ID	Name			Wwise Object Path	Notes
	1062779386	Player_Speed			\Default Work Unit\Player_Speed	
	1497692813	Footstep_Material_Switcher			\Default Work Unit\Footstep_Material_Switcher	

Switch	ID	Name	Switch Group			Notes
	712161704	Run	Player_Speed			
	2108779966	Walk	Player_Speed			
	2689084685	Standing	Player_Speed			
	2884887403	Sneak	Player_Speed			
	481842361	Wood_Big	Footstep_Material_Switcher			
	623457828	Wood_Medium	Footstep_Material_Switcher			
	787898836	Snow	Footstep_Material_Switcher			
	1216965916	Stone	Footstep_Material_Switcher			
	1989532614	Wood_Small	Footstep_Material_Switcher			
	2195636714	Dirt	Footstep_Material_Switcher			
	2247793849	Drum	Footstep_Material_Switcher			
	2288369521	Car_Metal	Footstep_Material_Switcher			
	4248645337	Grass	Footstep_Material_Switcher			

State Group	ID	Name			Wwise Object Path	Notes
	2782712965	Level			\Default Work Unit\Level	
	4091656514	GameState			\Default Work Unit\GameState	

State	ID	Name	State Group			Notes
	0	None	Level			
	2147068364	Lvl_00	Level			
	2147068365	Lvl_01	Level			
	2147068366	Lvl_02	Level			
	2147068367	Lvl_03	Level			
	0	None	GameState			
	438105790	Outside	GameState			
	576569430	End_Memory	GameState			
	646625282	Hub	GameState			
	2295196519	Player_Died	GameState			
	2607556080	Menu	GameState			
	3074462064	Memory_Lullaby	GameState			
	3170210169	Grief_Appears	GameState			
	4198270385	Exit_Memory	GameState			

Custom State	ID	Name	State Group	Owner		Notes
	319279510	Memory_Lullaby	GameState	\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Breath		
	738140557	End_Memory	GameState	\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Breath		

Game Parameter	ID	Name			Wwise Object Path	Notes
	752028789	Amb_Intensity			\Default Work Unit\Amb_Intensity	
	1688601825	FS_Wettish			\Default Work Unit\FS_Wettish	
	2843219839	Dist_to_Memory			\Default Work Unit\Dist_to_Memory	
	3084119761	Meter_Wind			\Default Work Unit\Meter_Wind	

Modulator LFO	ID	Name			Wwise Object Path	Notes
	213731316	Wind_LFO			\Default Work Unit\Wind_LFO	

Modulator Envelope	ID	Name			Wwise Object Path	Notes
	371314756	Modulator Envelope (Custom)				
	1071940721	Modulator Envelope (Custom)				

Effect plug-ins	ID	Name	Type				Notes
	31332997	FootstepsCarRoof_BW_01	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\FootstepsCarRoof_BW.7360_5C5D8535.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Material\Car_Metal\Car_Sneak\FootstepsCarRoof_BW_01		5578
	31759832	Outside_Short_Loop_1p_3x--Drone STEM	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Outside_Short_Loop_1p_3x--Drone STEM_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\HMC_MUSIC_SYSTEM\Outside\Outside_00_01\E-Gb\Outside_Short_Loop_1p_3x--Drone STEM		232092
	44020551	NormalWood_Barefeet_Running	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\NormalWood_Barefeet_Running_31F5149C.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Material\Wood_Big\Wood_Run\NormalWood_Barefeet_Running		2842
	44819897	Foley Footstep Soft Sole Dress Shoes Leaves And Twigs Debris Jump Quick 01	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Foley Footstep Soft Sole Dress Shoes Leaves And Twigs Debris Jump Quick 01_18652E40.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_Land\Foley Footstep Soft Sole Dress Shoes Leaves And Twigs Debris Jump Quick 01		7304
	67890716	SoftCarpet_Barefeet_Running_02_Right	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\SoftCarpet_Barefeet_Running_DC3B9CBA.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Base\Run\Run_Right\SoftCarpet_Barefeet_Running_02_Right		2861
	69213274	Outside_Short_PureF_1p_3x--Medium Intensity STEM	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Outside_Short_PureF_1p_3x--Medium Intensity STEM_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\HMC_MUSIC_SYSTEM\Outside\Outside_00_01\Gb\Outside_Short_PureF_1p_3x--Medium Intensity STEM		164770
	73991205	5th Ave - E_1b--5th Ave - LowInt	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\5th Ave - E_1b--5th Ave - LowInt_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\HMC_MUSIC_SYSTEM\Outside\Outside_00_01\E\5th Ave - E_1b--5th Ave - LowInt		121558
	74355450	Hub_thm_1_1pre_2b1ex--Melody STEM	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Hub_thm_1_1pre_2b1ex--Melody STEM_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\HMC_MUSIC_SYSTEM\Hub\Hub_Lvl_02\Hub_Thm_1_Melody\Hub_thm_1_1pre_2b1ex--Melody STEM		299728
	74735088	Hub_end_2_2bpre_0ex--Low Intensity STEM	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Hub_end_2_2bpre_0ex--Low Intensity STEM_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\Transitions\Hub_to_Silence\Hub_to_silence\Hub_end_02_MediumInt\Hub_end_2_2bpre_0ex--Low Intensity STEM		286662
	76253458	Concrete_Barefoot_Walking_02	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Concrete_Barefoot_Walking_5ADF94E8.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Material\Stone\Stone_Sneak\Concrete_Barefoot_Walking_02		3925
	78146972	Hub_thm_1_1pre_2b1ex--Harmony STEM	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Hub_thm_1_1pre_2b1ex--Harmony STEM_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\HMC_MUSIC_SYSTEM\Hub\Hub_Lvl_01\Hub_Thm_01_MediumInt\Hub_thm_1_1pre_2b1ex--Harmony STEM		324985
	79312821	M_Breath_Walk	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\M_Breath_Walk_18652E40.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Breath\M_Breath_Switch\Standing\M_Breath_Walk		106955
	88538600	Concrete_Barefoot_Walking_01	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Concrete_Barefoot_Walking_EE03E2DD.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Material\Stone\Stone_Sneak\Concrete_Barefoot_Walking_01		4656
	91605466	UI ToneCall Gb - 0004	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\UI ToneCall Gb - 0004_C5B1BD37.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\UI ToneCall\Mids\UI ToneCall Gb - 0004		66869
	91934864	Hub_end_2_2bpre_0ex--Medium Intensity STEM	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Hub_end_2_2bpre_0ex--Medium Intensity STEM_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\Transitions\Hub_to_Silence\Hub_to_silence\Hub_end_02_MediumInt\Hub_end_2_2bpre_0ex--Medium Intensity STEM		181932
	93157983	Outside_Short_D_1p_3x--Medium Intensity STEM	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Outside_Short_D_1p_3x--Medium Intensity STEM_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\HMC_MUSIC_SYSTEM\Outside\Outside_00_01\D\Outside_Short_D_1p_3x--Medium Intensity STEM		220891
	100774764	Hub_end_2_2bpre_0ex--High Intensity STEM	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Hub_end_2_2bpre_0ex--High Intensity STEM_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\Transitions\Hub_to_Silence\Hub_to_silence\Hub_end_02_MediumInt\Hub_end_2_2bpre_0ex--High Intensity STEM		168572
	100785634	Hub_thm_1_1pre_2b1ex--High Intensity STEM	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Hub_thm_1_1pre_2b1ex--High Intensity STEM_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\HMC_MUSIC_SYSTEM\Hub\Hub_Lvl_00\Hub_Thm_01_Rythm\Hub_thm_1_1pre_2b1ex--High Intensity STEM		353214
	106611309	SoftCarpet_Barefeet_Running_03_Right	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\SoftCarpet_Barefeet_Running_2E0A183A.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Base\Run\Run_Right\SoftCarpet_Barefeet_Running_03_Right		2782
	110382679	5th Ave - D_1b--5th Ave - HighInt	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Outside_Short_D_1p_3x--Form NM_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\HMC_MUSIC_SYSTEM\Outside\Outside_03\D\5th Ave - D_1b--5th Ave - HighInt		107080
	113061331	Hub_end_2_2bpre_0ex--Melody STEM	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Hub_end_2_2bpre_0ex--Melody STEM_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\Transitions\Hub_to_Silence\Hub_to_silence\Hub_end_2_Melody\Hub_end_2_2bpre_0ex--Melody STEM		253415
	113543524	Walking Barefoot over grass_01	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Walking Barefoot over grass_9180D854.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Material\Grass\Grass_Sneak\Walking Barefoot over grass_01		3814
	130466232	Hub_end_2_2bpre_0ex--Rythm STEM	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Hub_end_2_2bpre_0ex--Rythm STEM_Evolved_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\Transitions\Hub_to_Silence\Hub_to_silence\Hub_end_02_MediumInt\Hub_end_2_2bpre_0ex--Rythm STEM		215448
	132696776	Impact Stick Drag Through Dirt And Rocks 01_01	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Impact Stick Drag Through Dirt And Rocks 01_59E4FFFF.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Material\Dirt\Dirt_Run\Impact Stick Drag Through Dirt And Rocks 01_01		1686
	155269836	NormalWood_Barefeet_Walking	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\NormalWood_Barefeet_Walking_C55C12D7.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Material\Wood_Big\Wood_Sneak\NormalWood_Barefeet_Walking		4055
	163907373	Concrete_Barefoot_Running_02	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Concrete_Barefoot_Running_CA93AEE7.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Material\Stone\Stone_Run\Concrete_Barefoot_Running_02		2819
	164575669	Impact Stick Drag Through Dirt And Rocks 01_02	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Impact Stick Drag Through Dirt And Rocks 01_A2BCCA7E.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Material\Dirt\Dirt_Sneak\Impact Stick Drag Through Dirt And Rocks 01_02		2784
	167738262	Hub_thm_2_2bpre_2b1ex--Low Intensity STEM	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Hub_thm_2_2bpre_2b1ex--Low Intensity STEM_MoreNotes_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\HMC_MUSIC_SYSTEM\Hub\Hub_Lvl_00\Hub_Thm_02_Rythm\Hub_thm_2_2bpre_2b1ex--Low Intensity STEM		354406
	176432661	NormalWood_Barefeet_Running_02	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\NormalWood_Barefeet_Running_5865D0F8.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Material\Wood_Big\Wood_Run\NormalWood_Barefeet_Running_02		2248
	176973898	Outside_Short_Loop_1p_3x--High Intensity STEM	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Outside_Short_Loop_1p_3x--High Intensity STEM_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\HMC_MUSIC_SYSTEM\Outside\Outside_03\E-Gb\Outside_Short_Loop_1p_3x--High Intensity STEM		207515
	177764967	Impact Stick Drag Through Dirt And Rocks 01_04	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Impact Stick Drag Through Dirt And Rocks 01_674B9D3F.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Material\Dirt\Dirt_Sneak\Impact Stick Drag Through Dirt And Rocks 01_04		2919
	178840957	5th Ave - ShortLoop_1b--5th Ave - HighInt	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\Outside_Short_Loop_1p_3x--Form NM_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\HMC_MUSIC_SYSTEM\Outside\Outside_03\E-Gb\5th Ave - ShortLoop_1b--5th Ave - HighInt		132670
	181337532	SoftCarpet_Barefeet_Running_01_Right	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\SoftCarpet_Barefeet_Running_D6A5F3FF.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Base\Run\Run_Right\SoftCarpet_Barefeet_Running_01_Right		2635
	181425310	SoftCarpet_Barefeet_Sneak_01	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\SoftCarpet_Barefeet_Walking_16032E77.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Base\Sneak\SoftCarpet_Barefeet_Sneak_01		4351
	184152154	M_Breath_Walk	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\M_Breath_Walk_2FF594D5.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Breath\M_Breath_Switch\Walking\M_Breath_Walk		94403
	185130781	SoftCarpet_Barefeet_Running_01_Left	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\SoftCarpet_Barefeet_Running_53E7DB91.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Base\Run\Run_Left\SoftCarpet_Barefeet_Running_01_Left		2900
	202294921	HMC_Memory_Note--EchoCall	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\HMC_Memory_Note--EchoCall_5F79D6EF.wem		\Interactive Music Hierarchy\Default Work Unit\Transitions\exit_Memory_to_Hub_echo\HMC_Memory_Chord--EchoCall\HMC_Memory_Note--EchoCall		587740
	215852634	FootstepsCarRoof_BW_05	C:\Users\jonas\OneDrive\Dokumenter\Historie-DD\AudioDesign\9. semseter - AD DADIU\HMC_GraduationGame\Ww_Project Grief_GraduationGame\Originals\Android\SFX\FootstepsCarRoof_BW.7360_10FE9589.wem		\Actor-Mixer Hierarchy\Default Work Unit\PLAYER\Pl_Locomotion\Footsteps\FS_System\FS_Material\Car_Metal\Car_Run\FootstepsCarRoof_BW_05		2967
